id_represados,der,protocolo,servicos,siape_numerico,dias_represados,dt_extracao,upload,observacao,status,motivo_status,dt_previsao_conclusao,create_at,update_at,delete_at
1440,2021-09-09,847581140,Pensão por Morte Urbana,2390144,150,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1441,2021-09-09,1086245480,Benefício Assistencial ao Idoso,1380195,150,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1442,2021-09-09,1127090937,Benefício Assistencial ao Idoso,1380195,150,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1443,2021-09-09,1329371665,Aposentadoria por Idade Rural,892646,150,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1444,2021-09-09,1451855259,Aposentadoria por Idade Rural,892646,150,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1445,2021-09-09,1573561997,Aposentadoria por Idade Rural,892646,150,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1446,2021-09-09,1687945684,Salário-Maternidade Urbano,1986642,150,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1447,2021-09-09,1876483256,Pensão por Morte Rural,892590,150,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1448,2021-09-10,122476841,Salário-Maternidade Urbano,1986642,149,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1449,2021-09-10,389914451,Pensão por Morte Urbana,2390144,149,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1450,2021-09-10,495644185,Aposentadoria por Idade Rural,892646,149,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1451,2021-09-10,789556738,Pensão por Morte Urbana,2390144,149,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1452,2021-09-10,1235277330,Aposentadoria por Idade Rural,892646,149,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1453,2021-09-10,1347858105,Salário-Maternidade Urbano,2121612,149,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1454,2021-09-10,1563647475,Aposentadoria por Idade Rural,892646,149,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1455,2021-09-10,1897432206,Pensão por Morte Urbana,2390144,149,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1456,2021-09-13,24574409,Aposentadoria por Idade Rural,1634219,146,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1457,2021-09-13,891387506,Salário-Maternidade Urbano,1986642,146,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1458,2021-09-13,1547919671,Pensão por Morte Urbana,1947970,146,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1459,2021-09-13,1631477976,Aposentadoria por Idade Rural,1634219,146,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1460,2021-09-14,215463086,Pensão por Morte Urbana,1434383,145,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1461,2021-09-14,592661338,Aposentadoria por Idade Rural,1376730,145,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1462,2021-09-14,973987219,Auxílio-Doença - Urbano (Acerto Pós-perícia),2018438,145,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1463,2021-09-15,79400518,Benefício Assistencial ao Idoso,1380195,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1464,2021-09-15,196560395,Pensão por Morte Rural,2390144,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1465,2021-09-15,263684371,Aposentadoria por Idade Rural,1376730,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1466,2021-09-15,284633322,Salário-Maternidade Urbano,1986642,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1467,2021-09-15,300780360,Pensão por Morte Rural,1947970,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1468,2021-09-15,518542675,Salário-Maternidade Urbano,1986642,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1469,2021-09-15,679722895,Benefício Assistencial ao Idoso,1380195,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1470,2021-09-15,751596007,Aposentadoria por Idade Rural,1707010,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1471,2021-09-15,786293965,Pensão por Morte Rural,2390144,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1472,2021-09-15,840563047,Pensão por Morte Rural,2390144,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1473,2021-09-15,995414031,Aposentadoria por Idade Rural,1634219,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1474,2021-09-15,1377367271,Salário-Maternidade Urbano,1986642,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1475,2021-09-15,1393827988,Salário-Maternidade Urbano,2120901,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1476,2021-09-15,1587179176,Pensão por Morte Rural,2390144,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1477,2021-09-15,1757256696,Aposentadoria por Idade Rural,1707010,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1478,2021-09-15,2139124919,Benefício Assistencial ao Idoso,1380195,144,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1479,2021-09-16,412971272,Pensão por Morte Rural,892590,143,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1480,2021-09-16,877966864,Benefício Assistencial ao Idoso,1380195,143,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1481,2021-09-16,1635916415,Pensão por Morte Urbana,1988570,143,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1482,2021-09-16,1889860069,Pensão por Morte Rural,1947970,143,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1483,2021-09-16,2134970902,Pensão por Morte Urbana,1988570,143,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1484,2021-09-17,266123476,Pensão por Morte Rural,892590,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1485,2021-09-17,304075486,Benefício Assistencial ao Idoso,1380195,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1486,2021-09-17,549866455,Pensão por Morte Rural,892590,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1487,2021-09-17,644608686,Pensão por Morte Urbana,1988570,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1488,2021-09-17,868451038,Pensão por Morte Rural,1947970,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1489,2021-09-17,1427092474,Pensão por Morte Urbana,1988570,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1490,2021-09-17,1429783647,Benefício Assistencial ao Idoso,1380195,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1491,2021-09-17,1657911958,Benefício Assistencial ao Idoso,1380195,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1492,2021-09-17,1752314121,Benefício Assistencial ao Idoso,1380195,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1493,2021-09-17,1867207909,Aposentadoria por Idade Urbana,1452973,142,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1494,2021-09-18,232914750,Aposentadoria por Idade Urbana,1452973,141,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1495,2021-09-20,76935139,Aposentadoria por Idade Urbana,1452973,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1496,2021-09-20,335437357,Aposentadoria por Idade Urbana,1452973,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1497,2021-09-20,401529427,Aposentadoria por Idade Urbana,1452973,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1498,2021-09-20,596369846,Aposentadoria por Idade Urbana,1452973,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1499,2021-09-20,1150262146,Aposentadoria por Idade Urbana,1452973,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1500,2021-09-20,1207366047,Aposentadoria por Idade Urbana,1452973,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1501,2021-09-20,1418327116,Aposentadoria por Idade Urbana,1452973,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1502,2021-09-20,1530098795,Aposentadoria por Idade Urbana,1452973,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1503,2021-09-20,1910961499,Pensão por Morte Rural,1947970,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1504,2021-09-20,2051676482,Auxílio-Doença - Urbano (Acerto Pós-perícia),2389862,139,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1505,2021-09-21,147489053,Aposentadoria por Idade Urbana,1452973,138,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1506,2021-09-21,336920738,Aposentadoria por Idade Urbana,1452973,138,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1507,2021-09-21,594018741,Aposentadoria por Idade Urbana,1452973,138,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1508,2021-09-21,731467969,Aposentadoria por Idade Urbana,1452973,138,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1509,2021-09-21,801335896,Auxílio-Doença - Urbano (Acerto Pós-perícia),2380175,138,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1510,2021-09-21,1618714064,Aposentadoria por Idade Urbana,1452973,138,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1511,2021-09-21,1845039463,Aposentadoria por Idade Urbana,1452973,138,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1512,2021-09-22,1697904376,Auxílio-Doença - Urbano (Acerto Pós-perícia),2380175,137,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1513,2021-09-23,52096057,Pensão por Morte Urbana,1434383,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1514,2021-09-23,548773051,Salário-Maternidade Urbano,1986642,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1515,2021-09-23,562967680,Pensão por Morte Rural,892590,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1516,2021-09-23,609743677,Aposentadoria por Idade Rural,6896215,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1517,2021-09-23,996531069,Salário-Maternidade Urbano,2121612,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1518,2021-09-23,1229094836,Auxílio-Reclusão Rural,892590,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1519,2021-09-23,1716783661,Auxílio-Reclusão Rural,892590,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1520,2021-09-23,1724830791,Pensão por Morte Rural,892590,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1521,2021-09-23,1777956561,Pensão por Morte Rural,892590,136,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1522,2021-09-24,760467033,Pensão por Morte Rural,892590,135,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1523,2021-09-24,1366022259,Auxílio-Reclusão Rural,892590,135,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1524,2021-09-24,1388812212,Pensão por Morte Rural,892590,135,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1525,2021-09-24,1962111454,Pensão por Morte Rural,892590,135,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1526,2021-09-24,2077664841,Pensão por Morte Rural,892590,135,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1527,2021-09-25,2114409059,Pensão por Morte Rural,1947970,134,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1528,2021-09-27,110888594,Aposentadoria por Idade Urbana,1452973,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1529,2021-09-27,610341778,Pensão por Morte Rural,892590,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1530,2021-09-27,742323643,Aposentadoria por Idade Urbana,1452973,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1531,2021-09-27,806873704,Pensão por Morte Urbana,1988570,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1532,2021-09-27,888591006,Pensão por Morte Rural,892590,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1533,2021-09-27,1602605231,Benefício Assistencial ao Idoso,1380195,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1534,2021-09-27,1650093603,Benefício Assistencial ao Idoso,1380195,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1535,2021-09-27,1967619891,Pensão por Morte Rural,1668482,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1536,2021-09-27,2085113984,Pensão por Morte Urbana,2019576,132,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1537,2021-09-28,1078585570,Aposentadoria por Idade Urbana,1452973,131,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1538,2021-09-28,1511547988,Aposentadoria por Idade Urbana,1452973,131,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1539,2021-09-28,1593101108,Auxílio-Doença - Urbano (Acerto Pós-perícia),1380218,131,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1540,2021-09-28,1606492493,Aposentadoria por Idade Urbana,1452973,131,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1541,2021-09-28,1678913799,Aposentadoria por Idade Urbana,1452973,131,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1542,2021-09-28,2101483833,Aposentadoria por Idade Urbana,1452973,131,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1543,2021-09-29,1144358109,Auxílio-Doença - Urbano (Acerto Pós-perícia),2389862,130,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1544,2021-09-29,1180167139,Aposentadoria por Idade Urbana,1452973,130,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1545,2021-09-29,1756960798,Aposentadoria por Idade Urbana,1452973,130,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1546,2021-09-30,303726811,Pensão por Morte Urbana,1988570,129,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1547,2021-09-30,688057544,Salário-Maternidade Urbano,1986642,129,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1548,2021-09-30,1078110691,Salário-Maternidade Urbano,2121612,129,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1549,2021-10-01,408541895,Benefício Assistencial ao Idoso,1380195,128,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1550,2021-10-01,880573247,Benefício Assistencial ao Idoso,1380195,128,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1551,2021-10-04,849272986,Auxílio-Doença - Urbano (Acerto Pós-perícia),1380189,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1552,2021-10-04,992072320,Pensão por Morte Rural,1947970,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1553,2021-10-04,1021355692,Pensão por Morte Rural,1947970,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1554,2021-10-05,180756634,Pensão por Morte Urbana,1988570,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1555,2021-10-05,257698413,Pensão por Morte Urbana,1988570,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1556,2021-10-05,697983882,Pensão por Morte Rural,892590,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1557,2021-10-05,1400436022,Pensão por Morte Rural,892590,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1558,2021-10-05,1593963095,Benefício Assistencial ao Idoso,1380195,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1559,2021-10-05,1775204004,Auxílio-Reclusão Rural,892590,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1560,2021-10-06,10151457,Pensão por Morte Rural,892590,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1561,2021-10-06,107989409,Pensão por Morte Rural,892590,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1562,2021-10-06,242002848,Pensão por Morte Rural,1947970,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1563,2021-10-06,486075923,Pensão por Morte Rural,1947970,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1564,2021-10-06,1066991359,Pensão por Morte Rural,892590,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1565,2021-10-06,1631308283,Pensão por Morte Urbana,1434383,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1566,2021-10-06,1684003116,Pensão por Morte Rural,892590,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1567,2021-10-06,1764433460,Pensão por Morte Rural,892590,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1568,2021-10-06,2043453693,Auxílio-Doença - Urbano (Acerto Pós-perícia),2380175,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1569,2021-10-06,2052304068,Salário-Maternidade Urbano,1986642,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1570,2021-10-06,2071907432,Salário-Maternidade Urbano,1986642,123,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1571,2021-10-07,240311342,Auxílio-Reclusão Rural,892590,122,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1572,2021-10-07,269471606,Salário-Maternidade Rural,1377935,122,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1573,2021-10-07,776886903,Salário-Maternidade Urbano,1986642,122,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1574,2021-10-07,817327812,Pensão por Morte Rural,892590,122,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1575,2021-10-07,1087535761,Pensão por Morte Urbana,1988570,122,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1576,2021-10-07,1322418393,Pensão por Morte Rural,892590,122,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1577,2021-10-08,1393371004,Pensão por Morte Rural,892590,121,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1578,2021-10-09,349151483,Auxílio-Doença - Urbano (Acerto Pós-perícia),1380189,120,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1579,2021-10-11,491030315,Salário-Maternidade Urbano,6896215,118,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1580,2021-10-11,1475539780,Salário-Maternidade Urbano,1986642,118,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1581,2021-10-11,1538052415,Pensão por Morte Urbana,1434383,118,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1582,2021-10-11,1547955234,Auxílio-Reclusão Urbano,1988570,118,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1583,2021-10-11,1614132320,Pensão por Morte Rural,892590,118,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1584,2021-10-11,1772993675,Pensão por Morte Urbana,1434383,118,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1585,2021-10-13,1073742811,Pensão por Morte Urbana,1988570,116,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1586,2021-10-13,1875947219,Benefício Assistencial ao Idoso,1380195,116,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1587,2021-10-13,1957579505,Pensão por Morte Rural,892590,116,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1588,2021-10-13,2077058246,Pensão por Morte Rural,892590,116,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1589,2021-10-14,323998721,Pensão por Morte Rural,1947970,115,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1590,2021-10-14,349388979,Auxílio-Reclusão Urbano,1434383,115,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1591,2021-10-15,414241016,Pensão por Morte Urbana,1988570,114,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1592,2021-10-15,457543132,Aposentadoria por Tempo de Contribuição,1380187,114,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1593,2021-10-15,960288460,Aposentadoria por Tempo de Contribuição,1380187,114,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1594,2021-10-15,1414290697,Solicitação de Auxílio-Acidente,2389862,114,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1595,2021-10-16,955964409,Salário-Maternidade Urbano,2120901,113,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1596,2021-10-16,2050644915,Aposentadoria por Tempo de Contribuição,1380187,113,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1597,2021-10-17,941136569,Aposentadoria por Tempo de Contribuição,1380187,112,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1598,2021-10-17,1346246219,Aposentadoria por Tempo de Contribuição,1380187,112,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1599,2021-10-18,19427031,Auxílio-Doença - Urbano (Acerto Pós-perícia),2389862,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1600,2021-10-18,425190428,Pensão por Morte Rural,892590,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1601,2021-10-18,435327761,Aposentadoria por Tempo de Contribuição,1380187,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1602,2021-10-18,502648160,Auxílio-Doença - Rural (Acerto Pós-perícia),1420930,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1603,2021-10-18,1004590243,Pensão por Morte Urbana,1434383,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1604,2021-10-18,1242908664,Auxílio-Doença - Rural (Acerto Pós-perícia),2019496,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1605,2021-10-18,1418661673,Aposentadoria por Tempo de Contribuição,1380187,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1606,2021-10-18,1534130043,Aposentadoria por Tempo de Contribuição,1380187,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1607,2021-10-18,1535129710,Aposentadoria por Tempo de Contribuição,1380187,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1608,2021-10-18,1928958714,Pensão por Morte Rural,892590,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1609,2021-10-18,1967027981,Pensão por Morte Rural,892590,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1610,2021-10-18,1970666044,Aposentadoria por Tempo de Contribuição,1380187,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1611,2021-10-18,2017782109,Aposentadoria por Tempo de Contribuição,1380187,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1612,2021-10-18,2100988643,Aposentadoria por Tempo de Contribuição,1380187,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1613,2021-10-18,2141866340,Aposentadoria por Tempo de Contribuição,1380187,111,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1614,2021-10-19,540711575,Pensão por Morte Urbana,1434383,110,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1615,2021-10-20,22499346,Pensão por Morte Urbana,1434383,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1616,2021-10-20,34316482,Pensão por Morte Urbana,1434383,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1617,2021-10-20,62776072,Benefício Assistencial à Pessoa com  Deficiência,1452725,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1618,2021-10-20,236544433,Auxílio-Reclusão Urbano,1434383,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1619,2021-10-20,385699391,Pensão por Morte Urbana,1434383,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1620,2021-10-20,1060846956,Pensão por Morte Rural,892590,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1621,2021-10-20,1309126824,Pensão por Morte Urbana,1951332,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1622,2021-10-20,1439678086,Benefício Assistencial ao Idoso,1380195,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1623,2021-10-20,1473024606,Pensão por Morte Rural,1947970,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1624,2021-10-20,1605751087,Benefício Assistencial ao Idoso,1380195,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1625,2021-10-20,1827614642,Pensão por Morte Rural,892590,109,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1626,2021-10-21,10814152,Pensão por Morte Rural,1947970,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1627,2021-10-21,301997440,Pensão por Morte Rural,1947970,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1628,2021-10-21,356867493,Pensão por Morte Urbana,1988570,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1629,2021-10-21,412024836,Pensão por Morte Urbana,1434383,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1630,2021-10-21,774231066,Pensão por Morte Rural,892590,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1631,2021-10-21,833052861,Auxílio-Reclusão Rural,892590,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1632,2021-10-21,889986728,Benefício Assistencial ao Idoso,1380195,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1633,2021-10-21,911712534,Solicitação de Auxílio-Acidente,2019496,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1634,2021-10-21,1034791247,Solicitação de Auxílio-Acidente,2019496,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1635,2021-10-21,1228802034,Pensão por Morte Rural,892590,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1636,2021-10-21,1515013375,Pensão por Morte Rural,892590,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1637,2021-10-21,1828379795,Benefício Assistencial ao Idoso,1380195,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1638,2021-10-21,1912873287,Pensão por Morte Urbana,1434383,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1639,2021-10-21,2139544606,Pensão por Morte Urbana,1434383,108,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1640,2021-10-22,494140835,Auxílio-Doença - Urbano (Acerto Pós-perícia),2389862,107,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1641,2021-10-22,495257759,Pensão por Morte Urbana,2019576,107,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1642,2021-10-22,826058175,Pensão por Morte Urbana,2019576,107,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
